Wall time,Step,Value
1789295393.257326,113200,-5932.25
1789295399.15577,113240,-5932.2998046875
1789295410.02612,113320,-5932.919921875
1789295514.5600255,114080,-5940.5
1789295557.3833463,114400,-5936.22021484375
1789295622.3622644,114880,-5942.47998046875
1789295627.7474294,114920,-5938.259765625
1789295671.4690053,115240,-5945.91015625
1789295676.8349218,115280,-5943.43994140625
1789295709.4153051,115520,-5944.39990234375
1789295725.9494636,115640,-5943.91015625
1789295757.849182,115880,-5939.2099609375
1789295779.3004827,116040,-5933.52001953125
1789295870.5246003,116720,-5910.02978515625
1789295881.16413,116800,-5912.33984375
1789295886.4692242,116840,-5915.4501953125
1789295891.8848164,116880,-5916.77001953125
1789295951.6824658,117320,-5919.52001953125
1789296047.6470635,118040,-5929.97021484375
1789296139.127315,118720,-5921.33984375
1789296176.8724923,119000,-5918.0498046875
1789296182.4037387,119040,-5916.4599609375
1789296198.3324282,119160,-5912.6201171875
1789296285.2766366,119800,-5914.740234375
1789296306.9386024,119960,-5915.0498046875
1789296334.1903784,120160,-5915.169921875
1789296344.8956308,120240,-5917.4501953125
1789296355.416545,120320,-5923.10986328125
1789296366.4017415,120400,-5929.509765625
1789296377.6319647,120480,-5933.68017578125
1789296399.9407153,120640,-5936.10009765625
1789296405.2717822,120680,-5939.81005859375
1789296466.6082273,121120,-5943.22021484375
1789296482.6350236,121240,-5945.4599609375
1789296525.6845694,121560,-5928.85986328125
1789296541.5102677,121680,-5916.06005859375
1789296547.0418165,121720,-5913.97998046875
1789296590.2392051,122040,-5913.60986328125
1789296670.8353114,122640,-5935.81005859375
1789296692.595414,122800,-5937.68017578125
1789296703.3350034,122880,-5938.7099609375
1789296785.4861667,123480,-5960.60009765625
1789296855.0973115,124000,-5974.10986328125
1789296979.2709413,124920,-5948.6298828125
1789297060.4019291,125520,-5950.77978515625
1789297065.497039,125560,-5945.919921875
1789297097.479101,125800,-5947.43017578125
1789297102.940127,125840,-5948.89013671875
1789297129.9226494,126040,-5942.18994140625
1789297156.9560955,126240,-5941.25
1789297178.3711963,126400,-5941.91015625
1789297189.2302482,126480,-5936.06005859375
1789297275.8674388,127120,-5943.14990234375
1789297335.5714421,127560,-5943.0400390625
1789297373.20746,127840,-5931.25
1789297378.3670714,127880,-5935.27978515625
1789297416.3800657,128160,-5938.4599609375
1789297432.7551267,128280,-5941.240234375
1789297562.6427362,129240,-5946.1201171875
1789297578.9105868,129360,-5944.2998046875
1789297617.2078373,129640,-5956.81982421875
1789297632.8576555,129760,-5954.89013671875
1789297638.4066744,129800,-5954.68017578125
1789297649.2481198,129880,-5959.43017578125
1789297654.5674548,129920,-5960.81982421875
1789297763.5675457,130720,-5960.169921875
1789297790.3723164,130920,-5956.47021484375
1789297838.949936,131280,-5956.919921875
1789297849.7155316,131360,-5951.6201171875
1789297860.7085154,131440,-5947.509765625
1789297898.7280436,131720,-5950.2099609375
1789297968.6830382,132240,-5934.14013671875
1789297979.7890003,132320,-5942.43017578125
1789298011.763317,132560,-5929.39013671875
1789298054.8467703,132880,-5932.39013671875
1789298087.0779727,133120,-5943.8798828125
1789298092.4813764,133160,-5939.41015625
1789298119.3383002,133360,-5944.60986328125
1789298146.402074,133560,-5946.08984375
1789298183.7979512,133840,-5939.830078125
1789298248.678751,134320,-5938.85986328125
1789298270.7057908,134480,-5932.919921875
1789298341.4312053,135000,-5928.56005859375
1789298352.1248264,135080,-5931.5498046875
1789298363.014434,135160,-5933.5400390625
1789298379.4472268,135280,-5931.5
1789298406.3981085,135480,-5937.81982421875
1789298497.6345134,136160,-5946.39013671875
1789298524.9933093,136360,-5944.68017578125
1789298622.6415114,137080,-5962.1298828125
1789298643.7662687,137240,-5964.080078125
1789298660.319506,137360,-5960.7099609375
1789298687.632037,137560,-5959.580078125
1789298725.488482,137840,-5977.0400390625
1789298746.9218524,138000,-5973.72021484375
1789298757.3795123,138080,-5973.64990234375
1789298789.1272755,138320,-5967.25
1789298794.6044886,138360,-5970.97998046875
1789298826.4463577,138600,-5968.919921875
1789298864.190359,138880,-5969.31005859375
1789298896.314621,139120,-5972.68994140625
1789298912.763305,139240,-5980.009765625
1789298943.9720063,139480,-5973.81982421875
1789299002.4060075,139920,-5950.06982421875
1789299013.2187707,140000,-5949.990234375
1789299066.3583882,140400,-5964.490234375
1789299082.3784475,140520,-5964.419921875
1789299093.0481324,140600,-5961.33984375
1789299119.686213,140800,-5963.6298828125
1789299203.2502475,141440,-5924.10986328125
1789299213.8831627,141520,-5928.7998046875
