Wall time,Step,Value
1789296024.1187494,110240,-5911.02978515625
1789296029.8164723,110280,-5910.2900390625
1789296035.639228,110320,-5909.43994140625
1789296087.8013575,110680,-5924.60009765625
1789296224.6576781,111600,-5933.08984375
1789296230.5799053,111640,-5936.080078125
1789296236.5517514,111680,-5938.1298828125
1789296276.7882516,111960,-5941.990234375
1789296341.1149132,112400,-5938.9501953125
1789296352.8650074,112480,-5937.8701171875
1789296423.4888601,112960,-5941.56982421875
1789296429.3571162,113000,-5941.580078125
1789296447.0142646,113120,-5943.43017578125
1789296459.2176795,113200,-5948.97021484375
1789296465.3981776,113240,-5951.7998046875
1789296477.5394287,113320,-5955.35009765625
1789296588.231373,114080,-5961.669921875
1789296635.08635,114400,-5966.43017578125
1789296704.1565979,114880,-5952.35986328125
1789296709.8647473,114920,-5950.64013671875
1789296755.9016187,115240,-5954.8798828125
1789296762.2082412,115280,-5954.43994140625
1789296797.6728306,115520,-5949.25
1789296814.7644134,115640,-5943.4599609375
1789296849.6604373,115880,-5936.06982421875
1789296872.6978526,116040,-5936.6201171875
1789296970.629354,116720,-5938.990234375
1789296982.3115215,116800,-5941.91015625
1789296987.9336438,116840,-5939.33984375
1789296993.9201367,116880,-5942.240234375
1789297058.2316575,117320,-5924.740234375
1789297162.6828556,118040,-5931.60986328125
1789297260.3662546,118720,-5921.77001953125
1789297301.0486135,119000,-5920.16015625
1789297306.7061932,119040,-5920.64013671875
1789297324.281615,119160,-5917.72021484375
1789297417.374024,119800,-5922.77001953125
1789297440.0965872,119960,-5920.2099609375
1789297469.2819903,120160,-5920.47998046875
1789297480.8524146,120240,-5919.14990234375
1789297492.3963985,120320,-5923.35009765625
1789297503.862066,120400,-5914.02001953125
1789297516.977558,120480,-5913.259765625
1789297543.1838124,120640,-5918.1298828125
1789297549.801787,120680,-5922.6201171875
1789297614.8130724,121120,-5921.10986328125
1789297632.4365306,121240,-5917.9501953125
1789297678.0426164,121560,-5917.6201171875
1789297695.3669622,121680,-5917.52001953125
1789297700.9855945,121720,-5913.02978515625
1789297747.0839221,122040,-5910.10986328125
1789297833.9589694,122640,-5917.02978515625
1789297857.3737836,122800,-5911.22998046875
1789297869.0639424,122880,-5910.490234375
1789297956.285812,123480,-5913.4501953125
1789298032.507184,124000,-5923.740234375
1789298164.8115005,124920,-5916.2099609375
1789298251.4474716,125520,-5925.43017578125
1789298257.3860862,125560,-5929.64013671875
1789298292.766865,125800,-5925.7001953125
1789298298.6477606,125840,-5925.06005859375
1789298327.2921548,126040,-5932.35986328125
1789298356.1660035,126240,-5926.93017578125
1789298378.7457445,126400,-5928.14013671875
1789298390.1816626,126480,-5928.8798828125
1789298483.0252378,127120,-5931.85986328125
1789298545.5603511,127560,-5930.56982421875
1789298586.798471,127840,-5923.14990234375
1789298592.4151456,127880,-5921.72998046875
1789298632.6503978,128160,-5924.97998046875
1789298649.9839425,128280,-5921.6298828125
1789298789.2397475,129240,-5916.2900390625
1789298806.3128574,129360,-5912.759765625
1789298846.7025657,129640,-5917.93017578125
1789298864.9002466,129760,-5923.759765625
1789298870.7618988,129800,-5921.56005859375
1789298882.2764614,129880,-5919.47998046875
1789298888.2856567,129920,-5921.009765625
1789299009.3106437,130720,-5920.759765625
1789299040.151317,130920,-5916.5498046875
1789299095.431484,131280,-5922.39990234375
1789299108.0765345,131360,-5922.39013671875
1789299120.4771852,131440,-5919.9599609375
1789299163.678875,131720,-5911.93017578125
1789299243.756559,132240,-5915.72998046875
1789299256.0272355,132320,-5916.89990234375
1789299293.0364642,132560,-5931.169921875
1789299342.727324,132880,-5919.66015625
1789299379.5951302,133120,-5920.68994140625
1789299385.3790255,133160,-5916.9599609375
1789299416.8186243,133360,-5915.490234375
1789299447.5787299,133560,-5911.22021484375
1789299490.3423607,133840,-5908.35009765625
1789299564.1421409,134320,-5898.9501953125
1789299587.457304,134480,-5900.22998046875
1789299663.2671487,135000,-5905.4501953125
1789299674.6221507,135080,-5911.580078125
1789299685.7949197,135160,-5907.43994140625
1789299702.8355496,135280,-5907.89013671875
1789299731.282486,135480,-5908.8701171875
1789299830.744911,136160,-5906.22998046875
1789299859.3298054,136360,-5899.740234375
1789299964.6391995,137080,-5887.9501953125
1789299987.4885943,137240,-5889.89990234375
1789300004.9145405,137360,-5892.5400390625
1789300033.772809,137560,-5899.830078125
1789300074.093096,137840,-5888.259765625
1789300097.2966993,138000,-5892.93017578125
1789300108.7656279,138080,-5892.68017578125
1789300143.2213418,138320,-5886.81005859375
1789300149.052185,138360,-5884.7900390625
1789300182.944289,138600,-5879.509765625
1789300223.324024,138880,-5888.56005859375
1789300258.082464,139120,-5880.2998046875
1789300275.2247224,139240,-5879.240234375
1789300309.6037247,139480,-5876.81982421875
1789300374.0975168,139920,-5891.9599609375
1789300385.6652155,140000,-5889.080078125
1789300444.346372,140400,-5891.08984375
1789300461.3686852,140520,-5891.39990234375
1789300473.046539,140600,-5896.0498046875
1789300501.9038756,140800,-5897.64013671875
1789300594.646077,141440,-5900.1201171875
1789300606.2493935,141520,-5900.93017578125
1789300641.298749,141760,-5918.39990234375
1789300665.318969,141920,-5920.0498046875
1789300677.231799,142000,-5924.1201171875
1789300758.1837628,142560,-5919.240234375
1789300826.6781158,143040,-5915.85986328125
1789300856.049512,143240,-5918.2900390625
1789300925.157697,143720,-5907.080078125
1789300930.6235385,143760,-5904.5498046875
1789300965.7652695,144000,-5904.9599609375
1789300971.788667,144040,-5907.02978515625
1789301052.7527785,144600,-5904.22021484375
1789301075.180227,144760,-5903.0498046875
1789301086.6797981,144840,-5899.85986328125
1789301098.5081623,144920,-5903.93994140625
1789301115.8905072,145040,-5905.02001953125
1789301133.6380692,145160,-5897.52001953125
1789301233.2439153,145840,-5905.72998046875
1789301297.5545573,146280,-5910.2900390625
1789301303.4693031,146320,-5908.10986328125
1789301338.3906944,146560,-5911.31982421875
1789301378.564508,146840,-5908.97021484375
1789301517.6321206,147800,-5918.2099609375
1789301553.275946,148040,-5912.43994140625
1789301566.1030383,148120,-5920.10009765625
1789301694.3286934,148960,-5918.47998046875
1789301711.673927,149080,-5914.009765625
1789301736.3347404,149240,-5923.5498046875
1789301742.2990587,149280,-5921.7001953125
1789301748.058553,149320,-5923.47998046875
1789301782.7706168,149560,-5915.5498046875
1789301800.4336305,149680,-5913.27978515625
1789301811.948984,149760,-5909.169921875
1789301863.687362,150120,-5912.27978515625
1789301904.629233,150400,-5904.52978515625
1789301933.7330852,150600,-5901.08984375
1789301982.7261896,150920,-5899.0400390625
1789302006.567327,151080,-5901.22021484375
1789302029.5935755,151240,-5895.7998046875
1789302104.6802833,151760,-5901.66015625
1789302116.1465986,151840,-5902.759765625
1789302133.5409105,151960,-5902.02978515625
1789302202.7734418,152440,-5885.35009765625
1789302226.0342472,152600,-5883.1201171875
1789302255.2430682,152800,-5885.990234375
1789302266.6470642,152880,-5887.8798828125
1789302324.253966,153280,-5879.85009765625
1789302335.6362524,153360,-5876.990234375
1789302346.9975207,153440,-5881.39013671875
1789302421.6317294,153960,-5876.52001953125
1789302513.5069325,154600,-5878.83984375
1789302543.4817715,154800,-5878.85009765625
1789302583.545975,155080,-5884.31982421875
1789302728.9374678,156080,-5873.39013671875
1789302734.423409,156120,-5875.77001953125
1789302740.310271,156160,-5876.81005859375
1789302779.8620784,156440,-5881.22021484375
1789302837.195126,156840,-5880.240234375
1789302883.302279,157160,-5881.81982421875
1789302923.5019758,157440,-5882.35009765625
1789302946.778169,157600,-5880.169921875
1789303009.6247425,158040,-5874.64990234375
1789303043.3910823,158280,-5874.240234375
1789303077.5110972,158520,-5869.18994140625
1789303181.4222867,159240,-5851.77978515625
1789303204.4855158,159400,-5851.830078125
1789303267.1447244,159840,-5849.830078125
1789303296.2914329,160040,-5852.56005859375
1789303324.1634853,160240,-5847.60009765625
1789303346.9845874,160400,-5845.43994140625
1789303352.7320552,160440,-5845.7001953125
1789303415.550881,160880,-5844.9599609375
1789303421.259249,160920,-5846.39013671875
1789303485.4912398,161360,-5838.64013671875
1789303496.7363183,161440,-5836.66015625
1789303502.1838713,161480,-5836.240234375
